factor,PSNR,CR,BPP,MSE,Entropy
6.0,28.70087047429835,19.61018121972658,0.40795135498046875,87.69873046875,0.9924295853596753
6.0,22.678670182931896,13.89818017946373,0.5756149291992188,350.9242248535156,0.9931699151507537
6.0,25.529915211176753,16.255312112443157,0.4921468098958333,182.00732421875,0.9937293244745913
6.0,28.626764741180875,23.42418872027045,0.3415273030598958,89.2080307006836,0.9887220079094425
6.0,24.668731472581417,16.07349687546306,0.49771372477213544,221.925537109375,0.991842121435159
6.0,29.343802258356277,24.454491744146274,0.3271382649739583,75.63105773925781,0.9937469641509997
6.0,28.874908343079973,20.134205506982937,0.3973337809244792,84.2538070678711,0.9911539580156672
6.0,28.264144856082286,24.061865605996864,0.33247629801432294,96.97634887695312,0.9933413446103991
6.0,28.716764273151192,19.907025015662477,0.40186818440755206,87.37836456298828,0.9933039682808564
6.0,25.04318194857476,17.074726026281937,0.46852874755859375,203.5926971435547,0.9939409706101734
6.0,28.659226931608636,23.734357434415532,0.33706410725911456,88.543701171875,0.9924105321887391
6.0,29.589187005118273,22.504367483885737,0.35548655192057294,71.47622680664062,0.9925167121807552
6.0,26.045446607121793,15.109236835911796,0.5294774373372396,161.63507080078125,0.994687022531749
6.0,29.191302544711874,25.518800042183482,0.31349436442057294,78.3339614868164,0.9927651742704833
6.0,29.428987113809594,22.345150910292016,0.35801951090494794,74.16204071044922,0.9896990257186729
8.0,29.037791443997985,25.28029316746227,0.3164520263671875,81.1523666381836,0.9898984172600467
8.0,23.336959876349226,16.015558734732736,0.49951426188151044,301.5673522949219,0.9947659645072147
8.0,22.677897336580102,15.880377002256562,0.5037663777669271,350.9866638183594,0.9952183222762172
8.0,27.029542932465425,33.23186139869005,0.24073282877604166,128.86236572265625,0.9886351600650082
8.0,26.422604952352625,26.169911151043227,0.305694580078125,148.19032287597656,0.9918306114607263
8.0,25.99991737197658,24.624864966417736,0.3248748779296875,163.33851623535156,0.9916803002607084
8.0,24.888081919368787,22.77268778595008,0.3512980143229167,210.99501037597656,0.9930767764282804
8.0,26.072715406477016,25.460349320944687,0.3142140706380208,160.62338256835938,0.9906518984594488
8.0,25.437338220909844,22.933061164977765,0.3488413492838542,185.92872619628906,0.9876893893357663
8.0,27.567751369586787,23.810348481637348,0.3359883626302083,113.84268188476562,0.9883906318160761
8.0,21.908869353479197,17.955273462025822,0.4455515543619792,418.9800720214844,0.9891761625330513
8.0,24.68907653209427,21.23985010634347,0.37665049235026044,220.88832092285156,0.9934790593013523
8.0,27.944814778310384,29.223168749129083,0.27375539143880206,104.37557220458984,0.9819014544367632
8.0,23.744873231426258,20.088689077347503,0.3982340494791667,274.53204345703125,0.9890485847936503
8.0,28.38570971827277,30.196573074154067,0.26493072509765625,94.29949951171875,0.9896907956880415
8.0,27.76881296873411,24.81621318859902,0.32236989339192706,108.6923828125,0.9861332575178021
8.0,27.386877060204352,30.0779071768688,0.2659759521484375,118.68411254882812,0.9830339766788496
8.0,27.315241645394547,24.96332153570238,0.3204701741536458,120.65804290771484,0.9891067238355992
8.0,24.20181909641184,22.351025280300124,0.3579254150390625,247.1146240234375,0.9895194772791547
8.0,27.440877830199707,30.610888921325355,0.26134490966796875,117.21753692626953,0.9896024125859971
8.0,28.566381554056495,27.999109932265846,0.28572336832682294,90.4570083618164,0.9908459931604292
8.0,25.05732280125853,19.159188496184274,0.41755421956380206,202.93084716796875,0.9966330384178046
