Q,PSNR,CR,BPP,MSE,Entropy
160,27.160904267435786,79.86108149276465,0.1001739501953125,125.02301025390625,0.992262179980028
160,22.42078249955261,27.17128198041011,0.2944285074869792,372.3934631347656,0.9903322385348122
160,21.753423437407147,22.11019504480759,0.36182403564453125,434.2481689453125,0.990982287609963
160,26.00119373326297,123.18314602341701,0.06494394938151042,163.29054260253906,0.9959482593499669
160,24.8475301215652,67.81924801655744,0.11796061197916667,212.974365234375,0.99125483161383
160,24.716391016035733,58.57530165350812,0.13657633463541666,219.50341796875,0.9895825969483112
160,23.260043587009,59.8297386739701,0.1337127685546875,306.9559326171875,0.9899851591461346
160,24.321667439162972,57.47721542115841,0.13918558756510416,240.38844299316406,0.9890779079761918
160,24.323744369898467,57.41008139577326,0.13934834798177084,240.2735137939453,0.987895590210824
160,26.338713075145197,61.510881680061004,0.13005828857421875,151.08070373535156,0.98926502068696
160,21.17547049025631,26.86635692812244,0.2977701822916667,496.0589294433594,0.9883404757755686
160,23.524443968026763,38.04564420739451,0.21027374267578125,288.8257751464844,0.9886958451425945
160,26.374080910886054,82.70179036201593,0.09673309326171875,149.8553466796875,0.9889441042712004
160,22.33596117238592,38.058532454177,0.2102025349934896,379.7381591796875,0.987527293497662
160,25.832570214472025,113.27384681862374,0.07062530517578125,169.75531005859375,0.990502929981025
160,26.431956966837102,73.24162980209546,0.10922749837239583,147.87158203125,0.987868890115521
160,26.319543086756575,62.5766461110006,0.12784322102864584,151.7490692138672,0.98832030704325
160,25.700707344668775,62.08755378360242,0.12885030110677084,174.98854064941406,0.987439479588784
160,23.4875581700689,36.76462063484643,0.21760050455729166,291.28936767578125,0.990041264701583
160,26.553094523299837,65.74556398520284,0.12168121337890625,143.80397033691406,0.9879361734849873
160,26.916410112379914,100.73421288587166,0.07941691080729167,132.26329040527344,0.991860845238069
160,24.101334692703485,47.19630318670107,0.16950480143229166,252.8988800048828,0.9865829439642138
160,26.60255980031883,69.25102916895982,0.11552174886067708,142.1753692626953,0.9902060460222666
160,25.764314486125993,106.20283592167455,0.07532755533854167,172.4443359375,0.9946554620133257
